Date,Open,High,Low,Close,Volume,Adj Close
2003-02-04,3.49,3.49,3.49,3.49,000,3.49
2003-02-03,3.48,3.48,3.48,3.48,000,3.48
2003-01-31,3.48,3.48,3.48,3.48,000,3.48
2003-01-30,3.50,3.50,3.50,3.50,000,3.50
2003-01-29,3.50,3.50,3.50,3.50,000,3.50
2003-01-28,3.50,3.50,3.50,3.50,000,3.50
2003-01-27,3.50,3.50,3.50,3.50,000,3.50
2003-01-24,3.50,3.50,3.50,3.50,000,3.50
2003-01-23,3.50,3.50,3.50,3.50,000,3.50
2003-01-22,3.50,3.50,3.50,3.50,000,3.50
2003-01-21,3.49,3.49,3.49,3.49,000,3.49
2003-01-20,3.48,3.48,3.48,3.48,000,3.48
2003-01-17,3.48,3.48,3.48,3.48,000,3.48
2003-01-16,3.48,3.48,3.48,3.48,000,3.48
2003-01-15,3.48,3.48,3.48,3.48,000,3.48
2003-01-14,3.48,3.48,3.48,3.48,000,3.48
2003-01-13,3.49,3.49,3.49,3.49,000,3.49
2003-01-10,3.49,3.49,3.49,3.49,000,3.49
2003-01-09,3.49,3.49,3.49,3.49,000,3.49
2003-01-08,3.50,3.50,3.50,3.50,000,3.50
2003-01-07,3.50,3.50,3.50,3.50,000,3.50
2003-01-06,3.51,3.51,3.51,3.51,000,3.51
2003-01-03,3.50,3.50,3.50,3.50,000,3.50
2003-01-02,3.50,3.50,3.50,3.50,000,3.50
2003-01-01,3.52,3.52,3.52,3.52,000,3.52
2002-12-31,3.52,3.52,3.52,3.52,000,3.52
2002-12-30,3.52,3.52,3.52,3.52,000,3.52
2002-12-27,3.52,3.52,3.52,3.52,000,3.52
2002-12-26,3.50,3.50,3.50,3.50,000,3.50
2002-12-25,3.50,3.50,3.50,3.50,000,3.50
2002-12-24,3.50,3.50,3.50,3.50,000,3.50
2002-12-23,3.51,3.51,3.51,3.51,000,3.51
2002-12-20,3.52,3.52,3.52,3.52,000,3.52
2002-12-19,3.51,3.51,3.51,3.51,000,3.51
2002-12-18,3.50,3.50,3.50,3.50,000,3.50
2002-12-17,3.49,3.49,3.49,3.49,000,3.49
2002-12-16,3.50,3.50,3.50,3.50,000,3.50
2002-12-13,3.50,3.50,3.50,3.50,000,3.50
2002-12-12,3.51,3.51,3.51,3.51,000,3.51
2002-12-11,3.52,3.52,3.52,3.52,000,3.52
2002-12-10,3.52,3.52,3.52,3.52,000,3.52
2002-12-09,3.52,3.52,3.52,3.52,000,3.52
2002-12-06,3.52,3.52,3.52,3.52,000,3.52
2002-12-05,3.54,3.54,3.54,3.54,000,3.54
2002-12-04,3.55,3.55,3.55,3.55,000,3.55
2002-12-03,3.52,3.52,3.52,3.52,000,3.52
2002-12-02,3.51,3.51,3.51,3.51,000,3.51
2002-11-29,3.50,3.50,3.50,3.50,000,3.50
2002-11-28,3.55,3.55,3.55,3.55,000,3.55
2002-11-27,3.55,3.55,3.55,3.55,000,3.55
2002-11-26,3.57,3.57,3.57,3.57,000,3.57
2002-11-25,3.57,3.57,3.57,3.57,000,3.57
2002-11-22,3.57,3.57,3.57,3.57,000,3.57
2002-11-21,3.58,3.58,3.58,3.58,000,3.58
2002-11-20,3.59,3.59,3.59,3.59,000,3.59
2002-11-19,3.58,3.58,3.58,3.58,000,3.58
2002-11-18,3.60,3.60,3.60,3.60,000,3.60
2002-11-15,3.60,3.60,3.60,3.60,000,3.60
2002-11-14,3.60,3.60,3.60,3.60,000,3.60
2002-11-13,3.60,3.60,3.60,3.60,000,3.60
2002-11-12,3.60,3.60,3.60,3.60,000,3.60
2002-11-11,3.61,3.61,3.61,3.61,000,3.61
2002-11-08,3.61,3.61,3.61,3.61,000,3.61
2002-11-07,3.62,3.62,3.62,3.62,000,3.62
2002-11-06,3.61,3.61,3.61,3.61,000,3.61
2002-11-05,3.60,3.60,3.60,3.60,000,3.60
2002-11-04,3.60,3.60,3.60,3.60,000,3.60
2002-11-01,3.60,3.60,3.60,3.60,000,3.60
2002-10-31,3.61,3.61,3.61,3.61,000,3.61
2002-10-30,3.61,3.61,3.61,3.61,000,3.61
2002-10-29,3.59,3.59,3.59,3.59,000,3.59
2002-10-28,3.59,3.59,3.59,3.59,000,3.59
2002-10-25,3.59,3.59,3.59,3.59,000,3.59
2002-10-24,3.60,3.60,3.60,3.60,000,3.60
2002-10-23,3.62,3.62,3.62,3.62,000,3.62
2002-10-22,3.62,3.62,3.62,3.62,000,3.62
2002-10-21,3.62,3.62,3.62,3.62,000,3.62
2002-10-18,3.62,3.62,3.62,3.62,000,3.62
2002-10-17,3.63,3.63,3.63,3.63,000,3.63
2002-10-16,3.63,3.63,3.63,3.63,000,3.63
2002-10-15,3.61,3.61,3.61,3.61,000,3.61
2002-10-14,3.61,3.61,3.61,3.61,000,3.61
2002-10-11,3.62,3.62,3.62,3.62,000,3.62
2002-10-10,3.62,3.62,3.62,3.62,000,3.62
2002-10-09,3.61,3.61,3.61,3.61,000,3.61
2002-10-08,3.61,3.61,3.61,3.61,000,3.61
2002-10-07,3.61,3.61,3.61,3.61,000,3.61
2002-10-04,3.64,3.64,3.64,3.64,000,3.64
2002-10-03,3.63,3.63,3.63,3.63,000,3.63
2002-10-02,3.63,3.63,3.63,3.63,000,3.63
2002-10-01,3.63,3.63,3.63,3.63,000,3.63
2002-09-30,3.65,3.65,3.65,3.65,000,3.65
2002-09-27,3.64,3.64,3.64,3.64,000,3.64
2002-09-26,3.64,3.64,3.64,3.64,000,3.64
2002-09-25,3.64,3.64,3.64,3.64,000,3.64
2002-09-24,3.64,3.64,3.64,3.64,000,3.64
2002-09-23,3.63,3.63,3.63,3.63,000,3.63
2002-09-20,3.62,3.62,3.62,3.62,000,3.62
2002-09-19,3.60,3.60,3.60,3.60,000,3.60
2002-09-18,3.59,3.59,3.59,3.59,000,3.59
2002-09-17,3.60,3.60,3.60,3.60,000,3.60
2002-09-16,3.57,3.57,3.57,3.57,000,3.57
2002-09-13,3.58,3.58,3.58,3.58,000,3.58
2002-09-12,3.60,3.60,3.60,3.60,000,3.60
2002-09-11,3.61,3.61,3.61,3.61,000,3.61
2002-09-10,3.61,3.61,3.61,3.61,000,3.61
2002-09-09,3.61,3.61,3.61,3.61,000,3.61
2002-09-06,3.65,3.65,3.65,3.65,000,3.65
2002-09-05,3.64,3.64,3.64,3.64,000,3.64
2002-09-04,3.64,3.64,3.64,3.64,000,3.64
2002-09-03,3.64,3.64,3.64,3.64,000,3.64
2002-09-02,3.62,3.62,3.62,3.62,000,3.62
2002-08-30,3.62,3.62,3.62,3.62,000,3.62
2002-08-29,3.61,3.61,3.61,3.61,000,3.61
2002-08-28,3.61,3.61,3.61,3.61,000,3.61
2002-08-27,3.60,3.60,3.60,3.60,000,3.60
2002-08-26,3.60,3.60,3.60,3.60,000,3.60
2002-08-23,3.60,3.60,3.60,3.60,000,3.60
2002-08-22,3.59,3.59,3.59,3.59,000,3.59
2002-08-21,3.57,3.57,3.57,3.57,000,3.57
2002-08-20,3.57,3.57,3.57,3.57,000,3.57
2002-08-19,3.56,3.56,3.56,3.56,000,3.56
2002-08-16,3.56,3.56,3.56,3.56,000,3.56
2002-08-15,3.56,3.56,3.56,3.56,000,3.56
2002-08-14,3.57,3.57,3.57,3.57,000,3.57
2002-08-13,3.57,3.57,3.57,3.57,000,3.57
2002-08-12,3.57,3.57,3.57,3.57,000,3.57
2002-08-09,3.55,3.55,3.55,3.55,000,3.55
2002-08-08,3.53,3.53,3.53,3.53,000,3.53
2002-08-07,3.56,3.56,3.56,3.56,000,3.56
2002-08-06,3.55,3.55,3.55,3.55,000,3.55
2002-08-05,3.54,3.54,3.54,3.54,000,3.54
2002-08-02,3.58,3.58,3.58,3.58,000,3.58
2002-08-01,3.58,3.58,3.58,3.58,000,3.58
2002-07-31,3.53,3.53,3.53,3.53,000,3.53
2002-07-30,3.53,3.53,3.53,3.53,000,3.53
2002-07-29,3.53,3.53,3.53,3.53,000,3.53
2002-07-26,3.53,3.53,3.53,3.53,000,3.53
2002-07-25,3.54,3.54,3.54,3.54,000,3.54
2002-07-24,3.53,3.53,3.53,3.53,000,3.53
2002-07-23,3.52,3.52,3.52,3.52,000,3.52
2002-07-22,3.52,3.52,3.52,3.52,000,3.52
2002-07-19,3.53,3.53,3.53,3.53,000,3.53
2002-07-18,3.54,3.54,3.54,3.54,000,3.54
2002-07-17,3.54,3.54,3.54,3.54,000,3.54
2002-07-16,3.53,3.53,3.53,3.53,000,3.53
2002-07-15,3.55,3.55,3.55,3.55,000,3.55
2002-07-12,3.55,3.55,3.55,3.55,000,3.55
2002-07-11,3.54,3.54,3.54,3.54,000,3.54
2002-07-10,3.54,3.54,3.54,3.54,000,3.54
2002-07-09,3.53,3.53,3.53,3.53,000,3.53
2002-07-08,3.54,3.54,3.54,3.54,000,3.54
2002-07-05,3.52,3.52,3.52,3.52,000,3.52
2002-07-04,3.52,3.52,3.52,3.52,000,3.52
2002-07-03,3.52,3.52,3.52,3.52,000,3.52
2002-07-02,3.51,3.51,3.51,3.51,000,3.51
2002-07-01,3.51,3.51,3.51,3.51,000,3.51
2002-06-28,3.51,3.51,3.51,3.51,000,3.51
2002-06-27,3.51,3.51,3.51,3.51,000,3.51
2002-06-26,3.50,3.50,3.50,3.50,000,3.50
2002-06-25,3.50,3.50,3.50,3.50,000,3.50
2002-06-24,3.52,3.52,3.52,3.52,000,3.52
2002-06-21,3.51,3.51,3.51,3.51,000,3.51
2002-06-20,3.48,3.48,3.48,3.48,000,3.48
2002-06-19,3.47,3.47,3.47,3.47,000,3.47
2002-06-18,3.46,3.46,3.46,3.46,000,3.46
2002-06-17,3.46,3.46,3.46,3.46,000,3.46
2002-06-14,3.46,3.46,3.46,3.46,000,3.46
2002-06-13,3.47,3.47,3.47,3.47,000,3.47
2002-06-12,3.47,3.47,3.47,3.47,000,3.47
2002-06-11,3.47,3.47,3.47,3.47,000,3.47
2002-06-10,3.47,3.47,3.47,3.47,000,3.47
2002-06-07,3.47,3.47,3.47,3.47,000,3.47
2002-06-06,3.47,3.47,3.47,3.47,000,3.47
2002-06-05,3.47,3.47,3.47,3.47,000,3.47
2002-06-04,3.47,3.47,3.47,3.47,000,3.47
2002-06-03,3.46,3.46,3.46,3.46,000,3.46
2002-05-31,3.46,3.46,3.46,3.46,000,3.46
2002-05-30,3.47,3.47,3.47,3.47,000,3.47
2002-05-29,3.47,3.47,3.47,3.47,000,3.47
2002-05-28,3.45,3.45,3.45,3.45,000,3.45
2002-05-27,3.46,3.46,3.46,3.46,000,3.46
2002-05-24,3.46,3.46,3.46,3.46,000,3.46
2002-05-23,3.47,3.47,3.47,3.47,000,3.47
2002-05-22,3.47,3.47,3.47,3.47,000,3.47
2002-05-21,3.46,3.46,3.46,3.46,000,3.46
2002-05-20,3.46,3.46,3.46,3.46,000,3.46
2002-05-17,3.46,3.46,3.46,3.46,000,3.46
2002-05-16,3.45,3.45,3.45,3.45,000,3.45
2002-05-15,3.45,3.45,3.45,3.45,000,3.45
2002-05-14,3.45,3.45,3.45,3.45,000,3.45
2002-05-13,3.45,3.45,3.45,3.45,000,3.45
2002-05-10,3.44,3.44,3.44,3.44,000,3.44
2002-05-09,3.44,3.44,3.44,3.44,000,3.44
2002-05-08,3.43,3.43,3.43,3.43,000,3.43
2002-05-07,3.43,3.43,3.43,3.43,000,3.43
2002-05-06,3.44,3.44,3.44,3.44,000,3.44
2002-05-03,3.43,3.43,3.43,3.43,000,3.43
2002-05-02,3.43,3.43,3.43,3.43,000,3.43
2002-05-01,3.43,3.43,3.43,3.43,000,3.43
2002-04-30,3.44,3.44,3.44,3.44,000,3.44
2002-04-29,3.44,3.44,3.44,3.44,000,3.44
2002-04-26,3.44,3.44,3.44,3.44,000,3.44
2002-04-25,3.44,3.44,3.44,3.44,000,3.44
2002-04-24,3.43,3.43,3.43,3.43,000,3.43
2002-04-23,3.43,3.43,3.43,3.43,000,3.43
2002-04-22,3.43,3.43,3.43,3.43,000,3.43
2002-04-19,3.43,3.43,3.43,3.43,000,3.43
2002-04-18,3.43,3.43,3.43,3.43,000,3.43
2002-04-17,3.43,3.43,3.43,3.43,000,3.43
2002-04-16,3.44,3.44,3.44,3.44,000,3.44
2002-04-15,3.44,3.44,3.44,3.44,000,3.44
2002-04-12,3.44,3.44,3.44,3.44,000,3.44
2002-04-11,3.44,3.44,3.44,3.44,000,3.44
2002-04-10,3.44,3.44,3.44,3.44,000,3.44
2002-04-09,3.44,3.44,3.44,3.44,000,3.44
2002-04-08,3.45,3.45,3.45,3.45,000,3.45
2002-04-05,3.44,3.44,3.44,3.44,000,3.44
2002-04-04,3.45,3.45,3.45,3.45,000,3.45
2002-04-03,3.46,3.46,3.46,3.46,000,3.46
2002-04-02,3.45,3.45,3.45,3.45,000,3.45
2002-04-01,3.44,3.44,3.44,3.44,000,3.44
2002-03-29,3.44,3.44,3.44,3.44,000,3.44
2002-03-28,3.44,3.44,3.44,3.44,000,3.44
2002-03-27,3.45,3.45,3.45,3.45,000,3.45
2002-03-26,3.45,3.45,3.45,3.45,000,3.45
2002-03-25,3.46,3.46,3.46,3.46,000,3.46
2002-03-22,3.46,3.46,3.46,3.46,000,3.46
2002-03-21,3.46,3.46,3.46,3.46,000,3.46
2002-03-20,3.46,3.46,3.46,3.46,000,3.46
2002-03-19,3.46,3.46,3.46,3.46,000,3.46
2002-03-18,3.45,3.45,3.45,3.45,000,3.45
2002-03-15,3.45,3.45,3.45,3.45,000,3.45
2002-03-14,3.45,3.45,3.45,3.45,000,3.45
2002-03-13,3.45,3.45,3.45,3.45,000,3.45
2002-03-12,3.46,3.46,3.46,3.46,000,3.46
2002-03-11,3.45,3.45,3.45,3.45,000,3.45
2002-03-08,3.45,3.45,3.45,3.45,000,3.45
2002-03-07,3.46,3.46,3.46,3.46,000,3.46
2002-03-06,3.46,3.46,3.46,3.46,000,3.46
2002-03-05,3.47,3.47,3.47,3.47,000,3.47
2002-03-04,3.47,3.47,3.47,3.47,000,3.47
2002-03-01,3.47,3.47,3.47,3.47,000,3.47
2002-02-28,3.47,3.47,3.47,3.47,000,3.47
2002-02-27,3.47,3.47,3.47,3.47,000,3.47
2002-02-26,3.48,3.48,3.48,3.48,000,3.48
2002-02-25,3.48,3.48,3.48,3.48,000,3.48
2002-02-22,3.48,3.48,3.48,3.48,000,3.48
2002-02-21,3.47,3.47,3.47,3.47,000,3.47
2002-02-20,3.47,3.47,3.47,3.47,000,3.47
2002-02-19,3.47,3.47,3.47,3.47,000,3.47
2002-02-18,3.47,3.47,3.47,3.47,000,3.47
2002-02-15,3.47,3.47,3.47,3.47,000,3.47
2002-02-14,3.48,3.48,3.48,3.48,000,3.48
2002-02-13,3.47,3.47,3.47,3.47,000,3.47
2002-02-12,3.48,3.48,3.48,3.48,000,3.48
2002-02-11,3.49,3.49,3.49,3.49,000,3.49
2002-02-08,3.49,3.49,3.49,3.49,000,3.49
2002-02-07,3.49,3.49,3.49,3.49,000,3.49
2002-02-06,3.49,3.49,3.49,3.49,000,3.49
2002-02-05,3.48,3.48,3.48,3.48,000,3.48
2002-02-04,3.48,3.48,3.48,3.48,000,3.48
2002-02-01,3.47,3.47,3.47,3.47,000,3.47
2002-01-31,3.48,3.48,3.48,3.48,000,3.48
2002-01-30,3.47,3.47,3.47,3.47,000,3.47
2002-01-29,3.47,3.47,3.47,3.47,000,3.47
2002-01-28,3.47,3.47,3.47,3.47,000,3.47
2002-01-25,3.46,3.46,3.46,3.46,000,3.46
2002-01-24,3.46,3.46,3.46,3.46,000,3.46
2002-01-23,3.46,3.46,3.46,3.46,000,3.46
2002-01-22,3.46,3.46,3.46,3.46,000,3.46
2002-01-21,3.46,3.46,3.46,3.46,000,3.46
2002-01-18,3.46,3.46,3.46,3.46,000,3.46
2002-01-17,3.46,3.46,3.46,3.46,000,3.46
2002-01-16,3.46,3.46,3.46,3.46,000,3.46
2002-01-15,3.47,3.47,3.47,3.47,000,3.47
2002-01-14,3.48,3.48,3.48,3.48,000,3.48
2002-01-11,7.78,7.78,7.78,7.78,000,7.78
2002-01-10,3.47,3.47,3.47,3.47,000,3.47
2002-01-09,3.45,3.45,3.45,3.45,000,3.45
2002-01-08,3.45,3.45,3.45,3.45,000,3.45
2002-01-07,3.44,3.44,3.44,3.44,000,3.44
2002-01-04,3.44,3.44,3.44,3.44,000,3.44
2002-01-03,3.44,3.44,3.44,3.44,000,3.44
2002-01-02,3.44,3.44,3.44,3.44,000,3.44
2002-01-01,3.44,3.44,3.44,3.44,000,3.44
2001-12-31,3.44,3.44,3.44,3.44,000,3.44
2001-12-28,3.44,3.44,3.44,3.44,000,3.44
2001-12-27,3.44,3.44,3.44,3.44,000,3.44
2001-12-26,3.44,3.44,3.44,3.44,000,3.44
2001-12-25,3.44,3.44,3.44,3.44,000,3.44
2001-12-24,3.44,3.44,3.44,3.44,000,3.44
2001-12-21,3.44,3.44,3.44,3.44,000,3.44
2001-12-20,3.44,3.44,3.44,3.44,000,3.44
2001-12-19,3.44,3.44,3.44,3.44,000,3.44
2001-12-18,3.44,3.44,3.44,3.44,000,3.44
2001-12-17,3.43,3.43,3.43,3.43,000,3.43
2001-12-14,3.43,3.43,3.43,3.43,000,3.43
2001-12-13,3.43,3.43,3.43,3.43,000,3.43
2001-12-12,3.43,3.43,3.43,3.43,000,3.43
2001-12-11,3.43,3.43,3.43,3.43,000,3.43
2001-12-10,3.43,3.43,3.43,3.43,000,3.43
2001-12-07,3.43,3.43,3.43,3.43,000,3.43
2001-12-06,3.43,3.43,3.43,3.43,000,3.43
2001-12-05,3.43,3.43,3.43,3.43,000,3.43
2001-12-04,3.43,3.43,3.43,3.43,000,3.43
2001-12-03,3.43,3.43,3.43,3.43,000,3.43
2001-11-30,3.44,3.44,3.44,3.44,000,3.44
2001-11-29,3.44,3.44,3.44,3.44,000,3.44
2001-11-28,3.44,3.44,3.44,3.44,000,3.44
2001-11-27,3.44,3.44,3.44,3.44,000,3.44
2001-11-26,3.44,3.44,3.44,3.44,000,3.44
2001-11-23,3.44,3.44,3.44,3.44,000,3.44
2001-11-22,3.43,3.43,3.43,3.43,000,3.43
2001-11-21,3.43,3.43,3.43,3.43,000,3.43
2001-11-20,3.44,3.44,3.44,3.44,000,3.44
2001-11-19,3.44,3.44,3.44,3.44,000,3.44
2001-11-16,3.44,3.44,3.44,3.44,000,3.44
2001-11-15,3.44,3.44,3.44,3.44,000,3.44
2001-11-14,3.44,3.44,3.44,3.44,000,3.44
2001-11-13,3.45,3.45,3.45,3.45,000,3.45
2001-11-12,3.45,3.45,3.45,3.45,000,3.45
2001-11-09,3.45,3.45,3.45,3.45,000,3.45
2001-11-08,3.45,3.45,3.45,3.45,000,3.45
2001-11-07,3.45,3.45,3.45,3.45,000,3.45
2001-11-06,3.44,3.44,3.44,3.44,000,3.44
2001-11-05,3.44,3.44,3.44,3.44,000,3.44
2001-11-02,3.44,3.44,3.44,3.44,000,3.44
2001-11-01,3.44,3.44,3.44,3.44,000,3.44
2001-10-31,3.44,3.44,3.44,3.44,000,3.44
2001-10-30,3.45,3.45,3.45,3.45,000,3.45
2001-10-29,3.45,3.45,3.45,3.45,000,3.45
2001-10-26,3.45,3.45,3.45,3.45,000,3.45
2001-10-25,3.45,3.45,3.45,3.45,000,3.45
2001-10-24,3.45,3.45,3.45,3.45,000,3.45
2001-10-23,3.45,3.45,3.45,3.45,000,3.45
2001-10-22,3.45,3.45,3.45,3.45,000,3.45
2001-10-19,3.45,3.45,3.45,3.45,000,3.45
2001-10-18,3.45,3.45,3.45,3.45,000,3.45
2001-10-17,3.45,3.45,3.45,3.45,000,3.45
2001-10-16,3.45,3.45,3.45,3.45,000,3.45
2001-10-15,3.46,3.46,3.46,3.46,000,3.46
2001-10-12,3.46,3.46,3.46,3.46,000,3.46
2001-10-11,3.47,3.47,3.47,3.47,000,3.47
2001-10-10,3.47,3.47,3.47,3.47,000,3.47
2001-10-09,3.47,3.47,3.47,3.47,000,3.47
2001-10-08,3.48,3.48,3.48,3.48,000,3.48
2001-10-05,3.48,3.48,3.48,3.48,000,3.48
2001-10-04,3.47,3.47,3.47,3.47,000,3.47
2001-10-03,3.48,3.48,3.48,3.48,000,3.48
2001-10-02,3.48,3.48,3.48,3.48,000,3.48
2001-10-01,3.48,3.48,3.48,3.48,000,3.48
2001-09-28,3.48,3.48,3.48,3.48,000,3.48
2001-09-27,3.48,3.48,3.48,3.48,000,3.48
2001-09-26,3.48,3.48,3.48,3.48,000,3.48
2001-09-25,3.49,3.49,3.49,3.49,000,3.49
2001-09-24,3.50,3.50,3.50,3.50,000,3.50
2001-09-21,3.50,3.50,3.50,3.50,000,3.50
2001-09-20,3.50,3.50,3.50,3.50,000,3.50
2001-09-19,3.50,3.50,3.50,3.50,000,3.50
2001-09-18,3.50,3.50,3.50,3.50,000,3.50
2001-09-17,3.51,3.51,3.51,3.51,000,3.51
2001-09-14,3.50,3.50,3.50,3.50,000,3.50
2001-09-13,3.49,3.49,3.49,3.49,000,3.49
2001-09-12,3.49,3.49,3.49,3.49,000,3.49
2001-09-11,3.49,3.49,3.49,3.49,000,3.49
2001-09-10,3.48,3.48,3.48,3.48,000,3.48
2001-09-07,3.48,3.48,3.48,3.48,000,3.48
2001-09-06,3.48,3.48,3.48,3.48,000,3.48
2001-09-05,3.48,3.48,3.48,3.48,000,3.48
2001-09-04,3.48,3.48,3.48,3.48,000,3.48
2001-09-03,3.48,3.48,3.48,3.48,000,3.48
2001-08-31,3.48,3.48,3.48,3.48,000,3.48
2001-08-30,3.48,3.48,3.48,3.48,000,3.48
2001-08-29,3.48,3.48,3.48,3.48,000,3.48
2001-08-28,3.49,3.49,3.49,3.49,000,3.49
2001-08-27,3.49,3.49,3.49,3.49,000,3.49
2001-08-24,3.49,3.49,3.49,3.49,000,3.49
2001-08-23,3.49,3.49,3.49,3.49,000,3.49
2001-08-22,3.49,3.49,3.49,3.49,000,3.49
2001-08-21,3.50,3.50,3.50,3.50,000,3.50
2001-08-20,3.49,3.49,3.49,3.49,000,3.49
2001-08-17,3.49,3.49,3.49,3.49,000,3.49
2001-08-16,3.49,3.49,3.49,3.49,000,3.49
2001-08-15,3.49,3.49,3.49,3.49,000,3.49
2001-08-14,3.49,3.49,3.49,3.49,000,3.49
2001-08-13,3.49,3.49,3.49,3.49,000,3.49
2001-08-10,3.49,3.49,3.49,3.49,000,3.49
2001-08-09,3.50,3.50,3.50,3.50,000,3.50
2001-08-08,3.50,3.50,3.50,3.50,000,3.50
2001-08-07,3.50,3.50,3.50,3.50,000,3.50
2001-08-06,3.50,3.50,3.50,3.50,000,3.50
2001-08-03,3.50,3.50,3.50,3.50,000,3.50
2001-08-02,3.50,3.50,3.50,3.50,000,3.50
2001-08-01,3.49,3.49,3.49,3.49,000,3.49
2001-07-31,3.49,3.49,3.49,3.49,000,3.49
2001-07-30,3.49,3.49,3.49,3.49,000,3.49
2001-07-27,3.48,3.48,3.48,3.48,000,3.48
2001-07-26,3.49,3.49,3.49,3.49,000,3.49
2001-07-25,3.49,3.49,3.49,3.49,000,3.49
2001-07-24,3.50,3.50,3.50,3.50,000,3.50
2001-07-23,3.49,3.49,3.49,3.49,000,3.49
2001-07-20,3.50,3.50,3.50,3.50,000,3.50
2001-07-19,3.50,3.50,3.50,3.50,000,3.50
2001-07-18,3.51,3.51,3.51,3.51,000,3.51
2001-07-17,3.51,3.51,3.51,3.51,000,3.51
2001-07-16,3.51,3.51,3.51,3.51,000,3.51
2001-07-13,3.51,3.51,3.51,3.51,000,3.51
2001-07-12,3.51,3.51,3.51,3.51,000,3.51
2001-07-11,3.51,3.51,3.51,3.51,000,3.51
2001-07-10,3.51,3.51,3.51,3.51,000,3.51
2001-07-09,3.51,3.51,3.51,3.51,000,3.51
2001-07-06,3.52,3.52,3.52,3.52,000,3.52
2001-07-05,3.51,3.51,3.51,3.51,000,3.51
2001-07-04,3.51,3.51,3.51,3.51,000,3.51
2001-07-03,3.51,3.51,3.51,3.51,000,3.51
2001-07-02,3.51,3.51,3.51,3.51,000,3.51
2001-06-29,3.51,3.51,3.51,3.51,000,3.51
2001-06-28,3.51,3.51,3.51,3.51,000,3.51
2001-06-27,3.52,3.52,3.52,3.52,000,3.52
2001-06-26,3.52,3.52,3.52,3.52,000,3.52
2001-06-25,3.52,3.52,3.52,3.52,000,3.52
2001-06-22,3.52,3.52,3.52,3.52,000,3.52
2001-06-21,3.52,3.52,3.52,3.52,000,3.52
2001-06-20,3.52,3.52,3.52,3.52,000,3.52
2001-06-19,3.53,3.53,3.53,3.53,000,3.53
2001-06-18,3.52,3.52,3.52,3.52,000,3.52
2001-06-15,3.51,3.51,3.51,3.51,000,3.51
2001-06-14,3.51,3.51,3.51,3.51,000,3.51
2001-06-13,3.52,3.52,3.52,3.52,000,3.52
2001-06-12,3.52,3.52,3.52,3.52,000,3.52
2001-06-11,8.16,8.16,8.16,8.16,000,8.16
2001-06-08,3.52,3.52,3.52,3.52,000,3.52
2001-06-07,3.54,3.54,3.54,3.54,000,3.54
2001-06-06,3.55,3.55,3.55,3.55,000,3.55
2001-06-05,3.55,3.55,3.55,3.55,000,3.55
2001-06-04,3.62,3.62,3.62,3.62,000,3.62
2001-06-01,3.63,3.63,3.63,3.63,000,3.63
2001-05-31,3.62,3.62,3.62,3.62,000,3.62
2001-05-30,3.61,3.61,3.61,3.61,000,3.61
2001-05-29,3.59,3.59,3.59,3.59,000,3.59
2001-05-28,3.59,3.59,3.59,3.59,000,3.59
2001-05-25,3.59,3.59,3.59,3.59,000,3.59
2001-05-24,3.59,3.59,3.59,3.59,000,3.59
2001-05-23,3.59,3.59,3.59,3.59,000,3.59
2001-05-22,3.59,3.59,3.59,3.59,000,3.59
2001-05-21,3.60,3.60,3.60,3.60,000,3.60
2001-05-18,3.60,3.60,3.60,3.60,000,3.60
2001-05-17,3.60,3.60,3.60,3.60,000,3.60
2001-05-16,3.60,3.60,3.60,3.60,000,3.60
2001-05-15,3.60,3.60,3.60,3.60,000,3.60
2001-05-14,3.60,3.60,3.60,3.60,000,3.60
2001-05-11,3.61,3.61,3.61,3.61,000,3.61
2001-05-10,3.61,3.61,3.61,3.61,000,3.61
2001-05-09,3.61,3.61,3.61,3.61,000,3.61
2001-05-08,3.61,3.61,3.61,3.61,000,3.61
2001-05-07,3.60,3.60,3.60,3.60,000,3.60
2001-05-04,3.60,3.60,3.60,3.60,000,3.60
2001-05-03,3.59,3.59,3.59,3.59,000,3.59
2001-05-02,3.59,3.59,3.59,3.59,000,3.59
2001-05-01,3.58,3.58,3.58,3.58,000,3.58
2001-04-30,3.59,3.59,3.59,3.59,000,3.59
2001-04-27,3.59,3.59,3.59,3.59,000,3.59
2001-04-26,3.59,3.59,3.59,3.59,000,3.59
2001-04-25,3.60,3.60,3.60,3.60,000,3.60
2001-04-24,3.59,3.59,3.59,3.59,000,3.59
2001-04-23,3.57,3.57,3.57,3.57,000,3.57
2001-04-20,3.58,3.58,3.58,3.58,000,3.58
2001-04-19,3.57,3.57,3.57,3.57,000,3.57
2001-04-18,3.57,3.57,3.57,3.57,000,3.57
2001-04-17,3.55,3.55,3.55,3.55,000,3.55
2001-04-16,3.54,3.54,3.54,3.54,000,3.54
2001-04-13,3.54,3.54,3.54,3.54,000,3.54
2001-04-12,3.54,3.54,3.54,3.54,000,3.54
2001-04-11,3.54,3.54,3.54,3.54,000,3.54
2001-04-10,3.54,3.54,3.54,3.54,000,3.54
2001-04-09,3.54,3.54,3.54,3.54,000,3.54
2001-04-06,3.53,3.53,3.53,3.53,000,3.53
2001-04-05,3.53,3.53,3.53,3.53,000,3.53
2001-04-04,3.52,3.52,3.52,3.52,000,3.52
2001-04-03,3.52,3.52,3.52,3.52,000,3.52
